,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
6088,CHEMBL602233,16200.0,nM,COC(=O)CCc1c(OC)cc2occc2c1OCC=C(C)C,4.790484985457369,318.14672380400003,5,0,3.892000000000003,True
6089,CHEMBL3975173,16200.0,nM,CC(C)c1nc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)co1,4.790484985457369,421.12423159600013,9,2,3.188600000000001,True
6090,CHEMBL3653729,16300.0,nM,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CC1,4.787812395596042,303.037109548,3,1,2.7699000000000016,True
6091,CHEMBL1090415,16300.0,nM,C[C@@H](NC(=O)c1cc(N(C)S(C)(=O)=O)cc(-n2cc([C@](C)(N)Cc3ccccc3)nn2)c1)c1ccc(F)cc1,4.787812395596042,550.2162380720001,7,2,3.709800000000002,True
6092,CHEMBL3657456,16300.0,nM,COc1ccc(F)cc1-c1ccc2c(c1)C1(CCO2)N=C(C)C(N)=N1,4.787812395596042,339.1383050360001,5,1,3.2683000000000018,True
6093,CHEMBL3683798,16500.0,nM,N#Cc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)nc1,4.782516055786093,401.109959348,6,2,2.3819800000000004,True
6094,CHEMBL2434994,16600.0,nM,CC(=O)Nc1cccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1.O=C(O)C(F)(F)F,4.779891911959945,504.198440004,5,3,3.984300000000002,True
6095,CHEMBL3639525,16600.0,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1[C@]21N=C(C)C(N)=N1,4.779891911959945,375.0946244240001,4,1,3.565100000000002,True
6096,CHEMBL3883958,16730.0,nM,OC[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1cn(C[C@@H]2Cc3c([nH]c4ccccc34)CN2)nn1,4.776504059037605,467.2433585480001,6,4,2.8744000000000005,True
6097,CHEMBL3977267,16800.0,nM,N=C1NC(c2cccc(-c3cccnc3)c2)(C2CC2)C(=O)N1C1CCCCC1,4.774690718274137,374.210661452,3,2,4.053170000000003,True
6098,CHEMBL211432,16900.0,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSCCCCCSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1,4.772113295386326,590.3171773199999,8,5,2.8229000000000015,True
6099,CHEMBL52545,17000.0,nM,CC(C)CC(NC(=O)[C@@H](O)c1ccccc1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,4.769551078621726,755.374157516,9,9,0.8091000000000077,False
6100,CHEMBL4444968,17000.0,nM,Cc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,4.769551078621726,294.209598832,2,1,3.749220000000003,True
6101,CHEMBL3659642,17000.0,nM,COc1ccc(C(Cc2ccc(-c3ccc(=O)[nH]c3)cc2)c2cn(C)c(N)n2)cc1,4.769551078621726,400.1899260080001,5,2,3.740800000000001,True
6102,CHEMBL3265338,17000.0,nM,NC1=N[C@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@@H]1COCC[C@H]12,4.769551078621726,371.10366911599994,6,1,2.739700000000001,True
6103,CHEMBL3683848,17050.0,nM,NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)(C(F)F)[C@@H]2C[C@@H]2O1,4.768275616671484,426.04618748799993,5,2,3.834500000000002,True
6104,CHEMBL2169939,17100.0,nM,Cc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1,4.767003889607846,331.1684622920001,4,1,3.609020000000001,True
6105,CHEMBL1269609,17200.0,nM,CCOc1ccc(NC(=O)CSc2nc3ccc(Nc4nc(N5CCCCC5)nc(N5CCCCC5)n4)cc3s2)cc1,4.764471553092451,604.2402643920001,11,2,6.335000000000006,False
6106,CHEMBL3414705,17200.0,nM,NC1=N[C@@]2(c3ccc(F)cc3F)COC[C@H]2CS1,4.764471553092451,270.063840444,4,1,1.8680000000000003,True
6107,CHEMBL3326704,17200.0,nM,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,4.764471553092451,469.23654185199996,5,2,5.622300000000005,True
6108,CHEMBL377624,17200.0,nM,C[C@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)C(=O)N1CCC[C@H]1C(=O)O,4.764471553092451,695.2788979040001,7,4,3.107300000000002,True
6109,CHEMBL3703214,17300.0,nM,CCC1Oc2ccc(Br)cc2C2(COC(N)=N2)C12COC2,4.761953896871205,352.042254504,5,1,2.1769,True
6110,CHEMBL3703243,17300.0,nM,Cc1cccc(CCc2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)c1,4.761953896871205,364.1786926279999,5,1,2.729420000000001,True
6111,CHEMBL3913482,17300.0,nM,COc1ccc(C2(C3CCCCC3)NC(=N)N(C3CCCCC3)C2=O)cc1,4.761953896871205,369.241627232,3,2,4.170070000000003,True
6112,CHEMBL4845832,17400.0,nM,O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccccc1)[C@@H](O)CNCc1ccccc1,4.7594507517174005,478.262028328,3,3,5.086800000000004,True
6113,CHEMBL4126598,17500.0,nM,COc1cccc(-c2nc(SCC(=O)Nc3nc(-c4cccc(Br)c4)cs3)[nH]c(=O)c2C#N)c1,4.756961951313706,552.987793472,8,2,4.933980000000003,True
6114,CHEMBL3650840,17600.0,nM,NC1=NC2(CO1)c1cc(-c3cccnc3C(F)(F)F)ccc1OC1(CCC1)C21COC1,4.7544873321858505,431.14567615999994,6,1,3.639300000000002,True
6115,CHEMBL2180020,18000.0,nM,CC(C)C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N,4.7447274948966935,355.1796956720001,5,1,3.8125000000000027,True
6116,CHEMBL1269610,18000.0,nM,COc1ccc(OC)c(NC(=O)CSc2nc3ccc(Nc4nc(N5CCCCC5)nc(N5CCCCC5)n4)cc3s2)c1,4.7447274948966935,620.2351790120001,12,2,5.953500000000005,False
6117,CHEMBL2177311,18000.0,nM,COc1ccc(C2(c3cccc(-c4cccc(Cl)c4)c3)COC(N)=N2)cc1,4.7447274948966935,378.113505528,4,1,4.6041000000000025,True
6118,CHEMBL4789172,18000.0,nM,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,4.7447274948966935,655.3176846320001,6,2,8.617100000000004,False
6119,CHEMBL2437454,18000.0,nM,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2ccccc2)N=C1N.O=C(O)C(F)(F)F,4.7447274948966935,371.14567615999994,4,2,2.3589,True
6120,CHEMBL3752684,18030.0,nM,NC1=NC(c2ccc(F)cc2)NC(=O)N1,4.744004273277598,208.076039128,3,3,0.4518000000000001,True
6121,CHEMBL1085190,18100.0,nM,C[C@@H](NC(=O)c1cc(CNC(=O)C(N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.742321425130816,556.215569376,6,4,2.2612000000000023,True
6122,CHEMBL3086245,18100.0,nM,CC(C)(C)OC(=O)N(Cc1ccccc1)C[C@H](O)c1ccc(C(=O)c2ccccc2)c(NC(=O)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)c1,4.742321425130816,713.310100716,7,3,7.994500000000008,False
6123,CHEMBL3938050,18200.0,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cn(C)cn3)cs2)CO1,4.739928612014925,392.10891588,9,2,1.8106999999999998,True
6124,CHEMBL464912,18330.0,nM,NCCCCCCNCCOc1ccc(Br)cc1NC(=O)Cc1cccc2ccccc12,4.736837535037783,497.167789364,4,3,5.271000000000004,True
6125,CHEMBL4566976,18400.0,nM,COc1ccc2nc3c(c(NCCCCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3,4.735182176990463,548.354883156,4,3,7.307600000000008,False
6126,CHEMBL401993,18800.0,nM,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccc(Cl)cc2)C1,4.72584215073632,597.2205906880001,5,3,4.002400000000002,True
6127,CHEMBL1934288,19000.0,nM,O=C([C@@H]1CNC[C@H]1c1ccccc1Br)N1CCC(c2ccccc2)CC1,4.721246399047171,412.11502552,2,1,4.158300000000004,True
6128,CHEMBL513842,19000.0,nM,Cc1ccc(Nc2cc(-c3ccc(-c4ccccc4)cc3)ncn2)cc1NS(C)(=O)=O,4.721246399047171,430.14634694399996,5,2,5.234120000000005,True
6129,CHEMBL3943026,19000.0,nM,CCc1ccc2c(c1)CCC[C@]21CNC[C@H]1C(=O)N1CCC(c2ccccc2)CC1,4.721246399047171,402.26711370799995,2,1,4.448700000000003,True
6130,CHEMBL4566555,19000.0,nM,Cc1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,4.721246399047171,292.193948768,2,0,4.078520000000004,True
6131,CHEMBL3972722,19000.0,nM,N#Cc1cc(Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)ccn1,4.721246399047171,411.11185116800004,6,2,3.6666800000000013,True
6132,CHEMBL1934290,19000.0,nM,O=C([C@@H]1CNC[C@H]1c1ccccc1)N1CCC(c2ccccc2)CC1,4.721246399047171,334.20451345199996,2,1,3.395800000000002,True
6133,CHEMBL3703219,19000.0,nM,NC1=NC2(CO1)c1cc(Br)ccc1OC(CCC(F)(F)F)C21COC1,4.721246399047171,420.029639132,5,1,3.1094000000000017,True
6134,CHEMBL4128807,19100.0,nM,N#Cc1c(-c2cccc(C(F)(F)F)c2)nc(SC(C(N)=O)c2nc(-c3ccccc3)cs2)[nH]c1=O,4.718966632752273,513.054101348,7,2,4.769580000000002,True
6135,CHEMBL3657441,19300.0,nM,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(C(F)(F)F)CC1,4.714442690992226,413.071444368,3,1,4.728600000000004,True
6136,CHEMBL3979493,19370.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(N)N([C@H](C)CO)C1=O,4.712870379280889,435.115753792,5,2,2.3136000000000005,True
6137,CHEMBL3650839,19400.0,nM,NC1=NC2(CO1)c1cc(-c3cnc4ccccc4c3)ccc1OC1(CCC1)C21COC1,4.7121982700697735,413.17394159599996,6,1,3.7737000000000034,True
6138,CHEMBL3927467,19460.0,nM,NC1=NC2(CCS1)c1cc(Br)ccc1CC21CCc2ccccc2CC1,4.710857164067667,426.076531836,3,1,5.217500000000004,True
6139,CHEMBL1098682,19540.0,nM,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(C(F)(F)F)cc1,4.709075440617246,603.328391548,4,4,5.136300000000004,False
6140,CHEMBL2408738,19700.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1COCc2ccc(CC(C)(C)C)cc21,4.705533773838407,460.25374938799996,4,3,3.822600000000002,True
6141,CHEMBL2169930,19800.0,nM,Cn1c(N)nc(CCc2cccc(Br)c2)cc1=O,4.703334809738469,307.03202416799996,4,1,1.9102,True
6142,CHEMBL213301,20000.0,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSCCCCSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1,4.698970004336019,576.3015272559999,8,5,2.432800000000001,True
6143,CHEMBL939,20000.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,4.698970004336019,446.15209652799996,7,1,4.275600000000003,True
6144,CHEMBL1782317,20000.0,nM,N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1SCC(=O)Nc1cccc([N+](=O)[O-])c1,4.698970004336019,466.10996143599994,6,1,5.926280000000005,True
6145,CHEMBL3952919,20000.0,nM,COC(C)(C)C1CCCCN1C(=O)[C@@H]1CNC[C@@]12CCCc1ccccc12,4.698970004336019,370.262028328,3,1,3.286200000000002,True
6146,CHEMBL3650159,20000.0,nM,COC(C)(C)C1CCCCN1C(=O)[C@@H]1CNCC12CCCc1ccccc12,4.698970004336019,370.262028328,3,1,3.286200000000002,True
6147,CHEMBL2380457,20000.0,nM,COc1cccc(-c2cccc(C3(C)N=C(N)CN3C(C)=O)c2)c1,4.698970004336019,323.163376912,4,1,2.754200000000001,True
6148,CHEMBL212681,20000.0,nM,O=C(Nc1cc(Br)ccc1N1CCOCC1)c1cccc2ccccc12,4.698970004336019,410.06298994800005,3,1,4.691200000000003,True
6149,CHEMBL2370115,20000.0,nM,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)O)C(C)(C)C,4.698970004336019,831.4411915200001,11,10,-0.35859999999999626,False
6150,CHEMBL1271399,20000.0,nM,O=C(CSc1nc2ccc(Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)cc2s1)c1ccc(F)cc1,4.698970004336019,563.1937288000001,10,1,6.319600000000006,False
6151,CHEMBL1270779,20000.0,nM,O=C(CSc1nc2ccc(Nc3nc(N4CCCC4)nc(N4CCCC4)n3)cc2s1)c1ccccc1,4.698970004336019,517.1718504840001,10,1,5.400300000000005,False
6152,CHEMBL1762687,20010.0,nM,CC(=O)Oc1cc(-c2ccccc2)c(OC(C)=O)c(-c2ccccc2)c1,4.698752911363789,346.120509056,4,0,4.8712000000000035,True
6153,CHEMBL3688686,20054.0,nM,NC1=N[C@@](c2cc(NC(=O)C3CC(=O)C3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,4.697798989394618,367.11437603199994,5,2,1.9371000000000003,True
6154,CHEMBL3703292,20200.0,nM,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCCO1,4.694648630553377,338.13789043599996,7,1,1.6254,True
6155,CHEMBL3327246,20200.0,nM,COc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,4.694648630553377,513.2627566,6,2,6.021000000000006,False
6156,CHEMBL213595,20300.0,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1COC/C=C/COC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1,4.692503962086787,542.3315644319999,8,5,0.7756000000000038,True
6157,CHEMBL565251,20300.0,nM,COc1cccc(C2(c3ccccc3)N=C(N)N3CCCN=C32)c1,4.692503962086787,320.16371126,5,1,2.3713000000000006,True
6158,CHEMBL1412710,20400.0,nM,CC(C)=CCC/C(C)=C/COc1c2occc2cc2ccc(=O)oc12,4.690369832574102,338.15180918399994,4,0,5.610700000000005,True
6159,CHEMBL3916241,20500.0,nM,NC1=N[C@](CF)(c2cc(C#Cc3ccc(OC4CCC4)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,4.688246138944246,465.14756797999996,5,1,4.382500000000004,True
6160,CHEMBL1165722,20600.0,nM,Cc1ccc(Nc2nc(N/N=C/c3cc(Br)cc(Br)c3O)nc(N3CCOCC3)n2)cc1Cl,4.686132779630847,594.97337476,9,3,5.090220000000002,False
6161,CHEMBL2172804,20600.0,nM,Cn1c(N)nc([C@H]2C[C@H]2c2ccc(-c3cccc(CC#N)c3)cc2)cc1=O,4.686132779630847,356.16371125999996,5,1,3.3666800000000023,True
6162,CHEMBL3884069,20750.0,nM,N[C@@H](Cc1c[nH]c2ccccc12)Cn1cc(-c2ccc(Cl)c(Cl)c2)nn1,4.682981898951889,385.08610090400003,4,2,4.303200000000003,True
6163,CHEMBL2437440,20800.0,nM,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2cccc(-c3cccc(CO)c3)c2)N=C1N.O=C(O)C(F)(F)F,4.681936665037238,477.18754097199997,5,3,3.518200000000001,True
6164,CHEMBL2177485,20900.0,nM,C[C@H]1C[C@]2(CCN1Cc1ccccc1)CNS(=O)(=O)N2c1cccc(F)c1,4.679853713888946,389.157326228,3,1,2.9034000000000013,True
6165,CHEMBL2011997,21000.0,nM,CN1C(=N)NC(c2cncnc2)(c2cccc(-c3cccc(Cl)c3)c2)C1=O,4.6777807052660805,377.1043378119999,4,2,3.03697,True
6166,CHEMBL1782318,21000.0,nM,Cc1ccc(NC(=O)Cc2nnc(SCC(=O)Nc3nc(-c4ccccc4)cs3)n2C)cc1,4.6777807052660805,478.124565944,8,2,4.159020000000003,True
6167,CHEMBL467014,21000.0,nM,Cc1ccc(Nc2cc(-c3ccc4c(c3)OCCO4)ncn2)cc1NS(C)(=O)=O,4.6777807052660805,412.12052612,7,2,3.3383200000000004,True
6168,CHEMBL222794,21000.0,nM,C[C@@H](NC(=O)c1cc(OCC(=O)NCCCCCN)cc(-c2ccccc2C#N)c1)c1ccccc1,4.6777807052660805,484.247440884,5,3,4.3402800000000035,True
6169,CHEMBL259083,21070.0,nM,O=C(N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC(F)(F)F)c1)[C@@H]1CN(Cc2ccccc2)C(=O)N1,4.6763354643919,556.229740132,5,4,3.3572000000000015,True
6170,CHEMBL3683807,21150.0,nM,NC1=N[C@@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)[C@@H]2C[C@@H]2O1,4.674689628288939,449.067793436,6,2,3.3603000000000014,True
6171,CHEMBL1163407,21400.0,nM,CC1=C(C(=O)NOCc2ccccc2)C(c2ccccc2)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)=C(C)N1S(C)(=O)=O,4.669586226650809,658.2825060640001,7,4,3.6818000000000026,True
6172,CHEMBL2059453,21400.0,nM,Cc1ccccc1SCC(O)Cn1c2c(c3ccccc31)CCC2,4.669586226650809,337.15003535600005,3,1,4.591620000000003,True
6173,CHEMBL3586138,21700.0,nM,Cl.NC1=NC2CCC(NC(=O)c3ccccc3)CC2CS1,4.663540266151471,325.10156094,4,2,2.4370000000000003,True
6174,CHEMBL565250,21900.0,nM,NC1=NC(c2ccccc2)(c2cccc(C(F)(F)F)c2)C2=NCCCN12,4.6595558851598815,358.14053120400007,4,1,3.3815000000000026,True
6175,CHEMBL3900213,21970.0,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(NCCCN(C)C)N(CCCN(C)C)C1=O,4.65816994307949,537.4042758720001,6,1,4.047200000000004,True
6176,CHEMBL495292,22000.0,nM,O=C1N=C(NC2CCCCC2)C2(CCN(Cc3ccccc3)CC2)N1c1ccccc1,4.657577319177793,416.257611644,3,1,4.982200000000005,True
6177,CHEMBL4112944,22000.0,nM,CC(C)[C@@H]1C[C@H](c2ccccc2)CCN1C(=O)[C@@H]1CNC[C@]12CCCc1ccccc12,4.657577319177793,416.28276377199995,2,1,4.910900000000004,True
6178,CHEMBL3954417,22000.0,nM,CC(C)[C@H]1C[C@@H](c2ccccc2)CCN1C(=O)[C@H]1CNC[C@@]12CCCc1ccccc12,4.657577319177793,416.28276377199995,2,1,4.910900000000004,True
6179,CHEMBL2396987,22000.0,nM,C[C@@]1(c2ccccc2)CCSC(N)=N1,4.657577319177793,206.087769448,3,1,2.3534,True
6180,CHEMBL1093393,22000.0,nM,CCC(N)(COCc1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)Cc1ccccc1,4.657577319177793,541.2410558519999,5,2,4.579300000000004,True
6181,CHEMBL442238,22000.0,nM,CC(C)N1CCCCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc1nc(N(C)S(C)(=O)=O)c2,4.657577319177793,488.245726632,7,1,3.0318000000000014,True
6182,CHEMBL1087431,22200.0,nM,C[C@@H](NC(=O)c1cc(C(=O)OCC(O)(CN)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.653647025549361,557.199584964,7,3,2.801800000000001,True
6183,CHEMBL2381680,22200.0,nM,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(CCc3ccccc3)c2)cc1=O,4.653647025549361,345.184112356,4,1,3.4188000000000027,True
6184,CHEMBL1083184,22400.0,nM,C[C@@H](NC(=O)c1cc(CCC[C@](N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.649751981665837,541.2410558519999,5,3,3.9677000000000033,True
6185,CHEMBL2019032,22400.0,nM,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2ccccc2o1,4.649751981665837,595.236847468,5,2,8.257900000000005,False
6186,CHEMBL2181983,22600.0,nM,O=C(OC1CCSc2ccc(Br)cc21)[C@H]1C[C@]2(CN1)C(=O)Nc1ccccc12,4.645891560852599,458.02997556800005,5,2,3.781200000000002,True
6187,CHEMBL3326709,22600.0,nM,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,4.645891560852599,553.2188411,6,2,6.5209000000000055,False
6188,CHEMBL3956398,22780.0,nM,COC1CCC2(CC1)C(C)(C)c1ccc(Br)cc1C21N=C(N)N(C)C1=O,4.642446280256919,419.12083917200005,4,1,3.2977000000000016,True
6189,CHEMBL3693248,23099.0,nM,N=C1NC(CF)(c2cc(-c3cncc(F)c3)c(CO)cc2F)C2CC2O1,4.63640682114173,363.11946141199996,4,3,2.626970000000001,True
6190,CHEMBL2177489,23100.0,nM,CCCOc1cccc(CN2CC[C@]3(CNS(=O)(=O)N3c3cccc(F)c3)C[C@@H]2C)c1,4.636388020107856,447.19919104,4,1,3.6922000000000024,True
6191,CHEMBL2172799,23200.0,nM,CCc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1,4.634512015109101,345.18411235600007,4,1,3.863000000000002,True
6192,CHEMBL1165489,23200.0,nM,CCCC1C(C(C)=O)=C(C)N(CC(=O)OC(C)C)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,4.634512015109101,619.362136288,8,3,4.693700000000003,True
6193,CHEMBL1762678,23260.0,nM,COc1ccc(C2=CC(=O)C(c3ccc(OC)cc3)=CC2=O)cc1,4.63339028960757,320.10485899199995,4,0,3.3226000000000013,True
6194,CHEMBL2437445,23300.0,nM,COc1ccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)cc1.O=C(O)C(F)(F)F,4.632644078973981,477.187540972,5,2,4.034500000000001,True
6195,CHEMBL4847981,23400.0,nM,COc1ccccc1CNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)CC(c1ccccc1)c1ccccc1,4.6307841425898575,508.272593012,4,3,5.095400000000005,False
6196,CHEMBL3894342,23700.0,nM,NC1=N[C@](CF)(c2cc(Nc3cc(Cl)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,4.6252516539898965,420.07762984799996,5,2,4.448400000000001,True
6197,CHEMBL1762685,23920.0,nM,COc1ccc(-c2cc(OC(C)=O)c(-c3ccc(OC)cc3)cc2OC(C)=O)cc1,4.621238824683627,406.14163842399995,6,0,4.888400000000004,True
6198,CHEMBL235753,24000.0,nM,Cn1c(N)nc(CCc2cccc(-c3cccnc3)c2)cc1=O,4.619788758288394,306.14806119599996,5,1,2.2096999999999998,True
6199,CHEMBL469117,24000.0,nM,Cc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1NS(C)(=O)=O,4.619788758288394,354.11504681599996,5,2,3.567120000000002,True
6200,CHEMBL220895,24000.0,nM,CCCOc1cncc(-c2cccc(CNc3cccnc3N)c2)c1,4.619788758288394,334.179361324,5,2,4.126700000000001,True
6201,CHEMBL3688697,24087.0,nM,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)[C@@H]2C[C@@H]2O1,4.618217287364813,408.0556093,5,2,3.5389000000000017,True
6202,CHEMBL2172803,24300.0,nM,COCc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1,4.614393726401688,361.1790269760001,5,1,3.447000000000001,True
6203,CHEMBL4127289,24300.0,nM,COc1cccc(-c2nc(SC(C(N)=O)c3nc(-c4cccc([N+](=O)[O-])c4)cs3)[nH]c(=O)c2C#N)c1,4.614393726401688,520.062359612,10,2,3.667580000000002,True
6204,CHEMBL3688671,24421.0,nM,NC1=N[C@@](c2cc(NC(=O)C3=CCCCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,4.612236556378444,379.15076153999996,4,2,3.458400000000002,True
6205,CHEMBL2169922,24500.0,nM,Cn1c(N)nc([C@H]2C[C@H]2c2ccc(-c3cccc(CCO)c3)cc2)cc1=O,4.610833915635467,361.179026976,5,2,2.8354000000000017,True
6206,CHEMBL1165107,24600.0,nM,CCCC1C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)=CN(CC(=O)OC(C)C)C=C1C(=O)OC(C)(C)C,4.609064892896621,569.3464862239998,8,3,3.6198000000000023,True
6207,CHEMBL3703245,24800.0,nM,NC1=NC2(CS1)c1cc(Br)ccc1OCC21COC1,4.605548319173784,339.98811075599997,5,1,2.1149,True
6208,CHEMBL3683900,24805.0,nM,NC1=N[C@@](c2cc(NC(=O)c3coc(C#CC4CC4)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,4.605460768627796,430.125275064,6,2,3.021300000000002,True
6209,CHEMBL1087432,24900.0,nM,C[C@@H](NC(=O)c1cc(C(=O)NCC(O)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.603800652904264,557.199584964,6,4,2.4084000000000003,True
6210,CHEMBL221170,25000.0,nM,COc1cccc(-c2cccc(CCc3cccc(N)n3)c2)c1,4.6020599913279625,304.15756326,3,1,4.124600000000002,True
6211,CHEMBL1163547,25000.0,nM,C=CN(C=C)C(=O)c1cc(OCC(=O)NCCCCCN)cc(C(=O)N[C@H](C)c2ccccc2)c1,4.6020599913279625,478.258005568,5,3,3.530800000000001,True
6212,CHEMBL222533,25000.0,nM,C=CCN(CC=C)C(=O)c1cc(OCC(=O)NCCCCCN)cc(C(=O)N[C@H](C)c2ccccc2)c1,4.6020599913279625,506.28930569600004,5,3,3.615800000000002,True
6213,CHEMBL449357,25000.0,nM,COc1ccc(C2(c3csc(N)n3)CCCC2)cc1,4.6020599913279625,274.113984196,4,1,3.594000000000002,True
6214,CHEMBL51003,25000.0,nM,CC(C)CC(NC(=O)CCCOc1ccccc1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,4.6020599913279625,783.405457644,9,8,1.9347000000000074,False
6215,CHEMBL2380438,25000.0,nM,CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2ccccc2O1,4.6020599913279625,315.137162164,4,1,3.7192000000000007,True
6216,CHEMBL2181985,25400.0,nM,N#CC1(OC(=O)[C@H]2C[C@]3(CN2)C(=O)Nc2ccccc23)CCCCC1,4.5951662833800615,339.158291532,5,2,2.008079999999999,True
